,adult,budget,genres,id,imdb_id,original_language,popularity,production_companies,release_date,revenue,runtime,status,title,vote_average,vote_count
9588,FALSE,5000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",21398,tt1220213,en,4.037911,"[{'name': 'ArieScope Pictures', 'id': 3960}, {'name': 'Dark Eye Entertainment', 'id': 3961}, {'name': 'Leomax Entertainment', 'id': 3962}]",8/14/2009,0.0,84.0,Released,Grace,5.1,44.0
9589,FALSE,3400000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",21407,tt0844479,en,6.727804,"[{'name': 'Fortress Features', 'id': 5176}, {'name': 'LD Entertainment', 'id': 10285}, {'name': 'Imaginarium Entertainment Group', 'id': 43760}]",7/9/2009,114000000.0,88.0,Released,The Collector,6.3,365.0
9592,FALSE,1000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",21413,tt0357470,en,10.536668,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'LivePlanet', 'id': 7161}]",8/22/2003,0.0,79.0,Released,The Battle of Shaker Heights,5.6,17.0
9623,FALSE,2000000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",21506,tt0930083,ja,2.800654,"[{'name': 'Xanadeux Company', 'id': 5815}]",8/20/2005,0.0,115.0,Released,Noroi: The Curse,6.9,59.0
9625,FALSE,210000,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",21509,tt0918627,en,0.618331,"[{'name': 'Red Gourmet Productions', 'id': 3971}]",4/1/2008,0.0,85.0,Released,The Cook,3.8,9.0
9633,FALSE,300000,"[{'id': 10402, 'name': 'Music'}, {'id': 99, 'name': 'Documentary'}]",21525,tt0343121,en,2.409278,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'MTV Films', 'id': 746}]",1/23/2003,7808524.0,112.0,Released,Tupac: Resurrection,8.0,26.0
9640,FALSE,40000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",21539,tt0117372,en,4.182641,"[{'name': 'Touchstone Pictures', 'id': 9195}]",12/13/1996,48093211.0,124.0,Released,The Preacher's Wife,5.4,55.0
9648,FALSE,2800000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",21570,tt0114234,hi,0.709452,"[{'name': 'Jhamu Sughand Productions', 'id': 10822}]",1/1/1995,14000000.0,175.0,Released,Rangeela,7.1,12.0
9650,FALSE,13000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",21575,tt1235166,fr,6.892315,"[{'name': 'France 2 Cinéma', 'id': 83}, {'name': 'BIM Distribuzione', 'id': 225}, {'name': 'Centre National de la Cinématographie', 'id': 310}, {'name': 'Why Not Productions', 'id': 729}, {'name': 'Celluloid Dreams', 'id': 860}, {'name': 'Canal+', 'id': 5358}, {'name': 'CinéCinéma', 'id': 6301}, {'name': 'Union Générale Cinématographique (UGC)', 'id': 7248}, {'name': 'Région Ile-de-France', 'id': 11246}, {'name': 'France 2 (FR2)', 'id': 11359}, {'name': 'Sofica Soficinéma 4', 'id': 11397}, {'name': 'Sofica UGC 1', 'id': 11435}, {'name': 'Page 114', 'id': 11779}, {'name': 'Chic Films', 'id': 12398}, {'name': ""Conseil Régional de Provence-Alpes Côte d'Azur"", 'id': 12399}, {'name': 'Soficinéma 5', 'id': 12400}]",8/26/2009,0.0,155.0,Released,A Prophet,7.5,398.0
9659,FALSE,4000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",21588,tt0109592,it,6.247819,"[{'name': 'Canal+', 'id': 5358}, {'name': 'Silvio Berlusconi Communications', 'id': 8694}, {'name': ""Fonds Eurimages du Conseil de l'Europe"", 'id': 11011}, {'name': 'Urania Film', 'id': 12242}, {'name': 'K.G Productions', 'id': 13837}, {'name': 'Audifilm', 'id': 20849}, {'name': 'Bibo Productions', 'id': 86308}]",3/25/1994,0.0,105.0,Released,Cemetery Man,7.0,105.0
9665,FALSE,5000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",21610,tt0082817,en,5.830675,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Martin Poll Productions', 'id': 3986}, {'name': 'The Production Company', 'id': 3987}]",3/17/1981,19905359.0,99.0,Released,Nighthawks,6.4,87.0
9666,FALSE,12500000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",21612,tt0116378,en,2.772039,"[{'name': 'C&P Productions', 'id': 3989}]",1/26/1996,1227324.0,99.0,Released,The Funeral,7.3,31.0
9675,FALSE,3000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",21627,tt0088967,en,3.718284,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Renaissance Pictures', 'id': 467}, {'name': 'Embassy Film Associates', 'id': 757}]",9/19/1985,0.0,83.0,Released,Crimewave,5.3,26.0
9681,FALSE,10000000,"[{'id': 18, 'name': 'Drama'}]",21641,tt1226271,en,11.545627,"[{'name': 'BBC Films', 'id': 288}, {'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Screen Yorkshire', 'id': 2690}, {'name': 'Left Bank Pictures', 'id': 5340}, {'name': 'Screen Yorkshire Production Fund', 'id': 11560}]",3/27/2009,0.0,97.0,Released,The Damned United,7.2,156.0
9711,FALSE,20000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",21755,tt0844286,en,7.973126,"[{'name': 'The Weinstein Company', 'id': 308}, {'name': 'Summit Entertainment', 'id': 491}, {'name': 'Endgame Entertainment', 'id': 1205}]",9/9/2008,5530764.0,114.0,Released,The Brothers Bloom,6.8,206.0
9713,FALSE,17000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",21765,tt0326900,en,6.575505,"[{'name': 'Jim Henson Pictures', 'id': 6255}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",10/10/2003,0.0,87.0,Released,Good Boy!,4.6,31.0
9715,FALSE,22000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",21775,tt0447619,en,2.006506,[],11/15/2006,0.0,102.0,Released,The Stone Council,5.0,9.0
9717,FALSE,17820000,"[{'id': 35, 'name': 'Comedy'}]",21778,tt0357111,fr,9.482248,"[{'name': 'Studio Canal', 'id': 5870}]",1/28/2004,14054361.0,94.0,Released,RRRrrrr!!!,6.2,228.0
9753,FALSE,8500000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 36, 'name': 'History'}]",21867,tt0091374,en,1.991634,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Capital Equipment Leasing', 'id': 15125}]",2/7/1986,0.0,142.0,Released,Lady Jane,6.9,22.0
9758,FALSE,5760000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",21876,tt0059885,en,9.891678,"[{'name': 'P-R Productions Picture', 'id': 69791}]",6/23/1965,0.0,117.0,Released,Von Ryan's Express,6.7,57.0
9759,FALSE,7500000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",21878,tt1111918,en,11.630025,"[{'name': 'Project One Films', 'id': 16631}, {'name': 'Baja Films Internacional', 'id': 16632}]",11/4/2008,0.0,95.0,Released,The Line,4.9,13.0
9760,FALSE,2500000,"[{'id': 35, 'name': 'Comedy'}]",21879,tt0080881,en,2.599219,"[{'name': 'PolyGram Filmed Entertainment', 'id': 1382}, {'name': 'Casablanca Filmworks', 'id': 15058}]",5/30/1980,10000000.0,91.0,Released,The Hollywood Knights,6.4,18.0
9768,FALSE,2500000,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10749, 'name': 'Romance'}]",21905,tt0409527,en,0.922522,[],2/4/2005,3100000.0,0.0,Released,Shabd,5.0,1.0
9774,FALSE,3000000,"[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 53, 'name': 'Thriller'}]",21925,tt0145937,en,2.850011,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Qatsi Productions', 'id': 4596}, {'name': 'IRE Productions', 'id': 16644}, {'name': 'Santa Fe Institute for Regional Education', 'id': 16645}]",9/2/2002,13308.0,89.0,Released,Naqoyqatsi,6.1,37.0
9777,FALSE,3000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 10751, 'name': 'Family'}]",21935,tt0905994,en,1.935899,"[{'name': 'Universal Studios Home Entertainment Family Productions', 'id': 3436}, {'name': 'The Hatchery', 'id': 7613}]",9/4/2007,0.0,87.0,Released,The Haunting Hour: Don't Think About It,5.6,22.0
9780,FALSE,5000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",21948,tt0076637,en,4.721308,"[{'name': 'American International Pictures (AIP)', 'id': 9266}]",10/14/1977,0.0,95.0,Released,Rolling Thunder,6.7,48.0
9781,FALSE,445000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",21950,tt0074706,en,2.482536,"[{'name': 'New World Pictures', 'id': 1950}]",3/31/1976,2300000.0,84.0,Released,Jackson County Jail,5.2,10.0
9791,FALSE,30000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",21972,tt0308506,en,5.422624,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Josephson Entertainment', 'id': 1894}, {'name': 'NBA Entertainment', 'id': 4396}, {'name': 'Heller Highwater Productions', 'id': 11015}, {'name': 'Like Mike Productions', 'id': 11016}]",7/3/2002,0.0,99.0,Released,Like Mike,5.7,101.0
9799,FALSE,14000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",22004,tt0105636,en,9.879725,"[{'name': 'Universal Pictures', 'id': 33}]",12/25/1992,0.0,101.0,Released,Trespass,6.2,46.0
9802,FALSE,3000000,"[{'id': 18, 'name': 'Drama'}]",22013,tt0053793,en,6.409512,"[{'name': 'United Artists', 'id': 60}]",6/19/1960,10400000.0,146.0,Released,Elmer Gantry,7.3,41.0
9806,FALSE,500000,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",22021,tt0069897,en,3.029275,"[{'name': 'American International Pictures (AIP)', 'id': 9266}]",6/13/1973,0.0,91.0,Released,Coffy,7.2,58.0
9807,FALSE,22000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",22023,tt0083678,en,2.686525,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'RKO Pictures', 'id': 4361}, {'name': 'Efer Productions', 'id': 42385}]",1/29/1982,0.0,108.0,Released,The Border,6.1,34.0
9810,FALSE,500000,"[{'id': 27, 'name': 'Horror'}]",22033,tt0065597,en,1.848123,"[{'name': 'American International Pictures (AIP)', 'id': 9266}]",7/22/1970,0.0,91.0,Released,Cry of the Banshee,5.5,12.0
9813,FALSE,500000,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",22048,tt0071517,en,8.094683,"[{'name': 'American International Pictures (AIP)', 'id': 9266}]",4/5/1974,0.0,94.0,Released,Foxy Brown,6.4,51.0
9817,FALSE,1500000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",22059,tt0109770,en,6.114738,"[{'name': 'New Horizons', 'id': 2000}, {'name': 'Constantin Film Produktion', 'id': 5755}]",1/1/1994,0.0,90.0,Released,The Fantastic Four,5.2,39.0
9818,FALSE,4500000,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",22060,tt0419160,en,1.099967,[],8/12/2005,0.0,91.0,Released,Spirit Trap,4.1,8.0
9820,FALSE,7000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",22067,tt0110186,en,0.912909,[],9/28/1994,20851521.0,119.0,Released,Jason's Lyric,5.9,9.0
9822,FALSE,30000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",22073,tt0119311,en,2.384882,"[{'name': 'United Artists Pictures', 'id': 16685}]",8/27/1997,0.0,130.0,Released,Hoodlum,6.5,33.0
9823,FALSE,20000000,"[{'id': 99, 'name': 'Documentary'}]",22074,tt1232207,en,6.032166,"[{'name': 'The Weinstein Company', 'id': 308}, {'name': 'Paramount Vantage', 'id': 838}]",9/6/2009,17436509.0,120.0,Released,Capitalism: A Love Story,7.0,168.0
9825,FALSE,7000000,"[{'id': 878, 'name': 'Science Fiction'}]",22076,tt0327409,en,3.081045,"[{'name': 'Sandstorm Films', 'id': 2876}, {'name': 'Millennium Films', 'id': 10254}, {'name': 'Nu Image / Millennium Films', 'id': 25473}]",7/19/2003,0.0,100.0,Released,Alien Hunter,4.7,39.0
9830,FALSE,2700000,"[{'id': 18, 'name': 'Drama'}]",22094,tt0073092,en,3.427039,"[{'name': 'Columbia Pictures Corporation', 'id': 441}]",9/4/1975,5000000.0,93.0,Released,Hard Times,6.7,56.0
9832,FALSE,2000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",22100,tt0472205,en,3.155603,[],5/1/2007,0.0,90.0,Released,Watching the Detectives,6.6,17.0
9844,FALSE,1500000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",22152,tt0363780,en,9.813825,"[{'name': 'Cappa Productions', 'id': 691}, {'name': 'Bartlett Films', 'id': 23032}, {'name': 'Cappa Defina Productions', 'id': 23033}, {'name': 'El Dorado Pictures', 'id': 23034}]",9/8/2008,0.0,95.0,Released,Lymelife,6.4,43.0
9849,FALSE,3700000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",22164,tt0346631,en,12.673118,"[{'name': 'Michael Mailer Films', 'id': 21899}, {'name': 'Remarkable Films', 'id': 62556}]",2/7/2009,0.0,93.0,Released,Blood and Bone,6.6,131.0
9852,FALSE,3000000,"[{'id': 18, 'name': 'Drama'}]",22167,tt0082622,en,1.088614,"[{'name': 'Laurel Entertainment', 'id': 2483}, {'name': 'United Film', 'id': 14260}]",4/10/1981,0.0,145.0,Released,Knightriders,6.5,17.0
9853,FALSE,62000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",22171,tt0082776,en,8.201117,"[{'name': 'Navaron Films', 'id': 20858}]",4/24/1981,0.0,81.0,Released,Ms .45,6.3,66.0
9860,FALSE,40000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",22189,tt0099747,en,10.10753,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Mirage Films', 'id': 15685}]",12/11/1990,9243140.0,144.0,Released,Havana,5.5,20.0
9867,FALSE,23000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",22215,tt1179258,en,4.164362,"[{'name': 'Pathé Renn Productions', 'id': 866}, {'name': 'UK Film Council', 'id': 2452}, {'name': 'Aramid Entertainment Fund', 'id': 3272}, {'name': 'Canal+', 'id': 5358}, {'name': 'Bill Kenwright Films', 'id': 7058}, {'name': 'Pathe', 'id': 7396}, {'name': 'Deutsche Filmförderfonds (DFFF)', 'id': 11238}, {'name': 'Région Ile-de-France', 'id': 11246}, {'name': 'France 3 Cinema', 'id': 16804}, {'name': 'Centre National de la Cinématographie (CNC)', 'id': 18367}, {'name': 'National Lottery through UK Film Council', 'id': 20456}, {'name': 'Filmstiftung Nordrhein-Westfalen', 'id': 27897}, {'name': 'Cine Productions', 'id': 30298}, {'name': 'MMC Studios', 'id': 30299}, {'name': 'Tiggy Films', 'id': 30300}, {'name': 'Banque Populaire Images 9', 'id': 30301}, {'name': 'Cheri Productions', 'id': 30302}, {'name': 'Erste MMC-Production', 'id': 30303}]",2/10/2009,9366227.0,86.0,Released,Cheri,5.9,57.0
9875,FALSE,25000000,"[{'id': 18, 'name': 'Drama'}]",22256,tt0119934,en,3.643468,"[{'name': 'Cruise/Wagner Productions', 'id': 44}, {'name': 'Warner Bros.', 'id': 6194}]",9/11/1998,777423.0,117.0,Released,Without Limits,6.4,20.0
9879,FALSE,38000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]",22267,tt0134154,en,7.059308,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Good Machine', 'id': 10565}]",11/24/1999,635096.0,138.0,Released,Ride with the Devil,6.6,49.0
9881,FALSE,4000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",22279,tt0112427,en,0.922958,"[{'name': 'Fine Line Features', 'id': 8}, {'name': 'BBC', 'id': 5996}, {'name': 'British Screen Productions', 'id': 12745}, {'name': 'Portman Productions', 'id': 16027}]",7/21/1995,851545.0,113.0,Released,An Awfully Big Adventure,6.0,11.0
9886,FALSE,19000,"[{'id': 27, 'name': 'Horror'}]",22293,tt0060666,en,2.560257,"[{'name': 'Norm-Iris', 'id': 4067}]",11/15/1966,0.0,74.0,Released,Manos: The Hands of Fate,2.0,56.0
9887,FALSE,3950000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",22301,tt0020960,en,5.276546,"[{'name': 'The Caddo Company', 'id': 13866}]",11/15/1930,8000000.0,127.0,Released,Hell's Angels,6.1,19.0
9890,FALSE,500000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",22307,tt0070698,en,9.296883,"[{'name': 'Pressman-Williams', 'id': 1461}, {'name': 'American International Pictures (AIP)', 'id': 9266}]",3/27/1973,0.0,93.0,Released,Sisters,6.8,77.0
9891,FALSE,15000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",22309,tt0191133,en,2.18689,"[{'name': 'Paramount Pictures', 'id': 4}]",9/17/2003,30238577.0,122.0,Released,The Fighting Temptations,5.3,38.0
9893,FALSE,7000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",22314,tt0160401,en,1.615319,"[{'name': 'Suntaur Entertainment Company', 'id': 4380}]",8/25/1999,14011454.0,97.0,Released,In Too Deep,6.3,18.0
9894,FALSE,3500000,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",22315,tt0418460,hi,1.280578,[],11/12/2004,9250000.0,159.0,Released,Aitraaz,4.9,17.0
9901,FALSE,18000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",22327,tt0403702,en,5.433934,"[{'name': 'Dimension Films', 'id': 7405}]",9/11/2009,0.0,87.0,Released,Youth in Revolt,5.9,323.0
9906,FALSE,12000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",22345,tt0118665,en,7.707344,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Crystal Sky Worldwide', 'id': 4077}, {'name': 'Triumph', 'id': 4078}]",3/12/1999,36450736.0,97.0,Released,Baby Geniuses,3.3,75.0
9914,FALSE,7000000,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",22377,tt0063035,en,9.391981,"[{'name': 'Batjac Productions', 'id': 2532}]",7/4/1968,11000000.0,142.0,Released,The Green Berets,5.8,34.0
9924,FALSE,22000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",22414,tt0100395,en,2.523655,"[{'name': 'Columbia Pictures', 'id': 5}]",9/12/1990,39071603.0,101.0,Released,Postcards from the Edge,6.3,53.0
9925,FALSE,6000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",22419,tt0462219,en,8.776971,"[{'name': 'A-Mark Entertainment', 'id': 2248}]",4/13/2008,0.0,94.0,Released,Camille,6.1,36.0
9932,FALSE,6000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",22448,tt1020937,hi,1.28015,"[{'name': 'Vishesh Films', 'id': 3749}]",6/29/2007,0.0,126.0,Released,Awarapan,6.3,10.0
9946,FALSE,18000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 80, 'name': 'Crime'}]",22479,tt0116745,en,5.130136,"[{'name': 'Fine Line Features', 'id': 8}, {'name': 'CiBy 2000', 'id': 7832}, {'name': 'Sandcastle 5 Productions', 'id': 37163}]",8/16/1996,0.0,116.0,Released,Kansas City,6.1,13.0
9947,FALSE,50000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",22484,tt0352925,en,1.018876,[],11/8/2002,0.0,83.0,Released,Tongan Ninja,4.9,4.0
9951,FALSE,1688000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",22490,tt0032143,en,5.076649,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",1/1/1939,2270000.0,133.0,Released,The Women,6.4,26.0
9962,FALSE,3500000,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 27, 'name': 'Horror'}]",22520,tt0972542,ko,0.53886,"[{'name': 'J Team', 'id': 4103}]",6/28/2006,0.0,90.0,Released,Aachi and Ssipak,6.7,14.0
9965,FALSE,1200000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",22527,tt0051207,en,8.56081,"[{'name': 'Warner Bros.', 'id': 6194}]",12/22/1956,2000000.0,105.0,Released,The Wrong Man,6.9,105.0
9966,FALSE,5000000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",22536,tt0762073,ko,5.213648,"[{'name': 'Moho Films', 'id': 1688}, {'name': 'CJ Entertainment', 'id': 7036}, {'name': 'Focus Features International (FFI)', 'id': 11267}, {'name': 'Benex Movie Expert Fund', 'id': 11268}, {'name': 'Company K Movie Asset Fund No. 1', 'id': 11269}, {'name': 'Green Non-Life Insurance Company', 'id': 11270}, {'name': 'MVP Capital Culture Investment Fund', 'id': 11271}]",4/30/2009,0.0,133.0,Released,Thirst,7.0,198.0
9968,FALSE,60000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",22538,tt0446029,en,13.793301,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Marc Platt Productions', 'id': 2527}]",7/27/2010,47664559.0,112.0,Released,Scott Pilgrim vs. the World,7.2,2185.0
9973,FALSE,1300000,"[{'id': 35, 'name': 'Comedy'}]",22554,tt1087458,fi,1.063304,"[{'name': 'Porkkana Ryhmä', 'id': 4104}, {'name': 'Solar Films inc.', 'id': 6339}]",9/12/2008,0.0,104.0,Released,The Subtenant,5.0,11.0
9975,FALSE,15000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",22556,tt0954990,en,3.919317,"[{'name': 'area japan', 'id': 6536}]",12/17/2008,317000.0,102.0,Released,The Yellow Handkerchief,6.4,53.0
9986,FALSE,35000000,"[{'id': 16, 'name': 'Animation'}]",22586,tt0111333,en,8.910462,"[{'name': 'Rich Animation Studios', 'id': 4108}]",11/18/1994,9771658.0,89.0,Released,The Swan Princess,6.5,251.0
9992,FALSE,1000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",22597,tt0222850,en,1.795849,[],2/1/2000,1744858.0,94.0,Released,The Broken Hearts Club: A Romantic Comedy,6.3,26.0
10012,FALSE,5100000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",22640,tt1247692,en,3.81571,"[{'name': 'Ignite Entertainment', 'id': 4131}, {'name': 'Ithaka Entertainment', 'id': 21535}]",6/8/2009,0.0,104.0,Released,Shrink,6.1,60.0
10013,FALSE,50000,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",22642,tt0052655,en,2.728651,"[{'name': 'Alta Vista Productions', 'id': 4820}, {'name': 'American International Pictures (AIP)', 'id': 9266}]",10/21/1959,0.0,66.0,Released,A Bucket of Blood,6.4,31.0
